temp,gdp_loss,damage_fun,labels
6.156244365173566,0.3130485870876204,Nordhaus2019,Nordhaus (2019)
6.21091850003401,0.31863370115217454,Nordhaus2019,Nordhaus (2019)
6.260655924659056,0.32375741213356013,Nordhaus2019,Nordhaus (2019)
6.305433239340993,0.32840511365359437,Nordhaus2019,Nordhaus (2019)
6.345218116797234,0.332562409764785,Nordhaus2019,Nordhaus (2019)
6.379967715441324,0.3362149412936078,Nordhaus2019,Nordhaus (2019)
6.409626996538861,0.33934820861911574,Nordhaus2019,Nordhaus (2019)
6.431090071511545,0.3416246751352075,Nordhaus2019,Nordhaus (2019)
6.446179014669434,0.3432296293244996,Nordhaus2019,Nordhaus (2019)
6.45624868993773,0.3443027954286251,Nordhaus2019,Nordhaus (2019)
6.462318678166384,0.3449505078869513,Nordhaus2019,Nordhaus (2019)
6.465166476397497,0.3452545987078311,Nordhaus2019,Nordhaus (2019)
6.465393331360376,0.3452788282751856,Nordhaus2019,Nordhaus (2019)
6.463470848311587,0.3450735216616028,Nordhaus2019,Nordhaus (2019)
6.459774133028233,0.34467891207885787,Nordhaus2019,Nordhaus (2019)
6.454605505821211,0.344127560267522,Nordhaus2019,Nordhaus (2019)
6.448211606673456,0.3434461159558601,Nordhaus2019,Nordhaus (2019)
6.440795854090314,0.3426566111933932,Nordhaus2019,Nordhaus (2019)
6.432527622817583,0.3417774199672507,Nordhaus2019,Nordhaus (2019)
6.423549090584597,0.3408239789121807,Nordhaus2019,Nordhaus (2019)
6.413980416420991,0.33980933590123613,Nordhaus2019,Nordhaus (2019)
0.85,0.001929075,Tol2009,Tol (2009)
1.0163451840888142,0.0027579966136988036,Tol2009,Tol (2009)
1.1851565976843037,0.003750271749962474,Tol2009,Tol (2009)
1.3556306954561501,0.00490675133517601,Tol2009,Tol (2009)
1.5273727198761655,0.006228756025876515,Tol2009,Tol (2009)
1.7001630271342076,0.007717780031287187,Tol2009,Tol (2009)
1.8738265522814834,0.009374973281253746,Tol2009,Tol (2009)
2.0481671871069573,0.01120062016633214,Tol2009,Tol (2009)
2.22294135114391,0.013193720229170118,Tol2009,Tol (2009)
2.3978538657786475,0.015351707441551043,Tol2009,Tol (2009)
2.572565384147996,0.017670307390763126,Tol2009,Tol (2009)
2.7467047994187053,0.020143513971249832,Tol2009,Tol (2009)
2.9198828060655093,0.022763660655089172,Tol2009,Tol (2009)
3.091704550168242,0.025521560858167806,Tol2009,Tol (2009)
3.2617803937371392,0.028406694269704578,Tol2009,Tol (2009)
3.4297344633083275,0.03140741956510898,Tol2009,Tol (2009)
3.595211013558216,0.03451119775946748,Tol2009,Tol (2009)
3.7549229375533937,0.0376455215327955,Tol2009,Tol (2009)
3.9119010387078688,0.040858929196838686,Tol2009,Tol (2009)
